sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
12632,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9790562927258738,True,2585,Sports & Loisirs,0.40630472,True,24,Unknown_24,0.7499556594808535,False,weighted,True,text,False
12633,1920,Musique amplifiée,1920,Musique amplifiée,0.9840955745945578,True,1920,Musique amplifiée,0.9956085,True,14,Unknown_14,0.9887007422310236,False,weighted,True,image,False
12634,1320,CD,1320,CD,0.9970899893369415,True,1320,CD,0.5718883,True,12,Unknown_12,0.8270093335822903,False,weighted,True,text,False
12635,2583,Articles sport,1320,CD,0.2643135866646618,False,2583,Articles sport,0.4837023,True,23,Unknown_23,0.35206907577065527,False,weighted,False,image,False
12636,2522,Équipement bébé,2522,Équipement bébé,0.9973049247532209,True,2522,Équipement bébé,0.99322504,True,21,Unknown_21,0.9956729760330391,False,weighted,True,text,False
12637,40,DVD & Films,40,DVD & Films,0.36383427464049445,True,40,DVD & Films,0.89257574,True,1,Unknown_1,0.5753308670704447,False,weighted,True,image,False
12638,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.931035852043427,True,2220,Puériculture,0.3567446,False,11,Unknown_11,0.6611681956700068,False,weighted,False,text,False
12639,2583,Articles sport,2583,Articles sport,0.9989407782510819,True,2583,Articles sport,0.6970348,True,23,Unknown_23,0.8781783953163564,False,weighted,True,text,False
12640,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9328792195366592,True,2403,Livres en langues étrangères,0.19008622,True,19,Unknown_19,0.6357620180157882,False,weighted,True,text,False
12641,1160,Électroménager,1160,Électroménager,0.8374400857367048,True,1160,Électroménager,0.9841695,True,5,Unknown_5,0.8961318387554842,False,weighted,True,image,False
12642,2522,Équipement bébé,2522,Équipement bébé,0.9962494585202472,True,2522,Équipement bébé,0.9966018,True,21,Unknown_21,0.99639039714851,False,weighted,True,image,False
12643,1281,Téléphonie fixe,1281,Téléphonie fixe,0.9195702922740207,True,1281,Téléphonie fixe,0.5299541,True,8,Unknown_8,0.7637238146304265,False,weighted,True,text,False
12644,2583,Articles sport,2583,Articles sport,0.9989525709560685,True,2583,Articles sport,0.9935247,True,23,Unknown_23,0.996781428695391,False,weighted,True,text,False
12645,1140,TV,40,DVD & Films,0.37508769141325116,False,50,Jouets & Jeux,0.3279373,False,2,Unknown_2,0.3562275368373916,False,weighted,False,text,False
12646,60,Consoles,60,Consoles,0.999974811327736,True,60,Consoles,0.9727428,True,3,Unknown_3,0.9890820111347917,False,weighted,True,text,False
12647,1160,Électroménager,1160,Électroménager,0.9882158028254336,True,1281,Téléphonie fixe,0.81078,False,5,Unknown_5,0.6371198847692863,False,weighted,False,text,False
12648,2522,Équipement bébé,2522,Équipement bébé,0.9971888974130454,True,2522,Équipement bébé,0.99615794,True,21,Unknown_21,0.9967765280497254,False,weighted,True,text,False
12649,1301,Consoles rétro,1301,Consoles rétro,0.9978817662530611,True,1302,Jeux vidéo rétro,0.18784587,False,10,Livres,0.6026018813250047,False,weighted,False,text,False
12650,1180,Décoration,2462,Fournitures bureau,0.9548288893150395,False,10,Livres,0.26788247,False,20,Unknown_20,0.5796386445244912,False,weighted,False,text,False
12651,2583,Articles sport,2583,Articles sport,0.9999994168426622,True,2583,Articles sport,0.98532736,True,23,Unknown_23,0.9941305953112858,False,weighted,True,text,False
12652,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9869275501609026,True,2582,Matériel & accessoires,0.9825983,True,22,Unknown_22,0.9851958460354912,False,weighted,True,text,False
12653,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9802449479173921,True,2585,Sports & Loisirs,0.9965496,True,24,Unknown_24,0.9867668291611256,False,weighted,True,image,False
12654,10,Livres,10,Livres,0.4754129114427094,True,10,Livres,0.9991836,True,0,Unknown_0,0.6849211789773657,False,weighted,True,image,False
12655,1920,Musique amplifiée,1920,Musique amplifiée,0.9610459662165656,True,1560,Photos,0.79461986,False,14,Unknown_14,0.6478076253346451,False,weighted,False,text,False
12656,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8014733065095883,True,10,Livres,0.89381945,False,19,Unknown_19,0.49164469541176203,False,weighted,False,image,False
12657,2060,Articles soins,1920,Musique amplifiée,0.9683108588575987,False,2060,Articles soins,0.75096285,True,14,Unknown_14,0.6079309384089511,False,weighted,False,text,False
12658,1280,Accessoires téléphones,2220,Puériculture,0.946963142381855,False,1302,Jeux vidéo rétro,0.18652639,False,17,Unknown_17,0.570073064120597,False,weighted,False,text,False
12659,2583,Articles sport,2583,Articles sport,0.9996455283179916,True,2583,Articles sport,0.9970462,True,23,Unknown_23,0.9986057800778768,False,weighted,True,text,False
12660,2583,Articles sport,2583,Articles sport,0.9994120182323927,True,2583,Articles sport,0.97005165,True,23,Unknown_23,0.9876678753929421,False,weighted,True,text,False
12661,1160,Électroménager,1160,Électroménager,0.9934247987011274,True,1160,Électroménager,0.99222744,True,5,Unknown_5,0.9929458473050118,False,weighted,True,text,False
12662,2582,Matériel & accessoires,2060,Articles soins,0.7879014557928803,False,2583,Articles sport,0.27933398,False,16,Unknown_16,0.5686888171035624,False,weighted,False,text,False
12663,2522,Équipement bébé,2522,Équipement bébé,0.9648812127784213,True,1280,Accessoires téléphones,0.17091547,False,21,Unknown_21,0.6187204010889125,False,weighted,False,text,False
12664,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9800781180277025,True,2585,Sports & Loisirs,0.9965496,True,24,Unknown_24,0.9866667312273117,False,weighted,True,image,False
12665,40,DVD & Films,50,Jouets & Jeux,0.9786811445237097,False,50,Jouets & Jeux,0.97250223,False,2,Unknown_2,0.9762095793533859,False,weighted,True,text,False
12666,2583,Articles sport,2583,Articles sport,0.9988963473881254,True,1320,CD,0.7009738,False,23,Unknown_23,0.6732851635840517,False,weighted,False,text,False
12667,40,DVD & Films,40,DVD & Films,0.7396985559489014,True,2905,Instruments musique,0.5334199,False,1,Unknown_1,0.5247657652989437,False,weighted,False,text,False
12668,2522,Équipement bébé,2522,Équipement bébé,0.7894141328106906,True,2583,Articles sport,0.39734253,False,21,Unknown_21,0.5301569686395279,False,weighted,False,text,False
12669,2060,Articles soins,2060,Articles soins,0.985449879714805,True,2060,Articles soins,0.9202846,True,16,Unknown_16,0.9593837734156597,False,weighted,True,text,False
12670,1920,Musique amplifiée,1920,Musique amplifiée,0.9740575909569439,True,1920,Musique amplifiée,0.92566425,True,14,Unknown_14,0.9547002470466242,False,weighted,True,text,False
12671,2403,Livres en langues étrangères,10,Livres,0.24696023570294842,False,2403,Livres en langues étrangères,0.90914035,True,19,Unknown_19,0.4103349990642768,False,weighted,False,image,False
12672,2585,Sports & Loisirs,2585,Sports & Loisirs,0.3644972516071498,True,2585,Sports & Loisirs,0.51913935,True,24,Unknown_24,0.4263540937287629,False,weighted,True,image,False
12673,2522,Équipement bébé,2522,Équipement bébé,0.9989447109718425,True,2522,Équipement bébé,0.9983719,True,21,Unknown_21,0.998715592194754,False,weighted,True,text,False
12674,2280,Jeux vidéo,2280,Jeux vidéo,0.9304766505275135,True,2280,Jeux vidéo,0.8632266,True,18,Unknown_18,0.90357662137234,False,weighted,True,text,False
12675,2583,Articles sport,2583,Articles sport,0.992028016422732,True,2583,Articles sport,0.60394347,True,23,Unknown_23,0.8367941967097182,False,weighted,True,text,False
12676,2583,Articles sport,2583,Articles sport,0.9973776074210047,True,1560,Photos,0.5857916,False,23,Unknown_23,0.6650929887270474,False,weighted,False,text,False
12677,1920,Musique amplifiée,1920,Musique amplifiée,0.9586148010613109,True,2220,Puériculture,0.3237484,False,14,Unknown_14,0.7025157390190115,False,weighted,False,text,False
12678,2280,Jeux vidéo,2280,Jeux vidéo,0.936378734849975,True,2280,Jeux vidéo,0.99924064,True,18,Unknown_18,0.9615235016006741,False,weighted,True,image,False
12679,1280,Accessoires téléphones,1280,Accessoires téléphones,0.6098806741192726,True,1280,Accessoires téléphones,0.46917123,True,7,Unknown_7,0.5535968919011824,False,weighted,True,text,False
12680,2522,Équipement bébé,2522,Équipement bébé,0.9430053816744941,True,1560,Photos,0.31210005,False,21,Unknown_21,0.5776585853999411,False,weighted,False,text,False
12681,1560,Photos,1560,Photos,0.9609933756015753,True,2060,Articles soins,0.7884165,False,13,Unknown_13,0.6046555433256658,False,weighted,False,text,False
12682,1940,Instrument musique,1940,Instrument musique,0.9989710517795016,True,1940,Instrument musique,0.99196,True,15,Unknown_15,0.9961666386169868,False,weighted,True,text,False
12683,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9743514712968167,True,2403,Livres en langues étrangères,0.71412057,True,19,Unknown_19,0.870259109516066,False,weighted,True,text,False
12684,1560,Photos,1560,Photos,0.9824717010199541,True,1560,Photos,0.88748145,True,13,Unknown_13,0.9444756189071842,False,weighted,True,text,False
12685,10,Livres,10,Livres,0.2419608502695437,True,1160,Électroménager,0.25965017,False,0,Unknown_0,0.2472915228670523,False,weighted,False,image,False
12686,1140,TV,1140,TV,0.9530487611656171,True,1140,TV,0.80630726,True,4,Unknown_4,0.8943521651485432,False,weighted,True,text,False
12687,2522,Équipement bébé,2522,Équipement bébé,0.9978871799574571,True,2522,Équipement bébé,0.44692704,True,21,Unknown_21,0.7775031332413124,False,weighted,True,text,False
12688,50,Jouets & Jeux,50,Jouets & Jeux,0.9831206951268905,True,50,Jouets & Jeux,0.8197369,True,2,Unknown_2,0.9177671941356893,False,weighted,True,text,False
12689,1920,Musique amplifiée,1920,Musique amplifiée,0.9968409624746629,True,1920,Musique amplifiée,0.9964361,True,14,Unknown_14,0.9966790191561692,False,weighted,True,text,False
12690,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.35522885770201235,True,2403,Livres en langues étrangères,0.28683656,True,19,Unknown_19,0.3278719419276688,False,weighted,True,text,False
12691,40,DVD & Films,40,DVD & Films,0.9785613389409317,True,40,DVD & Films,0.9455359,True,1,Unknown_1,0.9653511626480062,False,weighted,True,text,False
12692,1280,Accessoires téléphones,1280,Accessoires téléphones,0.41612858981925355,True,1280,Accessoires téléphones,0.26758465,True,7,Unknown_7,0.3567110175552255,False,weighted,True,text,False
12693,2522,Équipement bébé,2403,Livres en langues étrangères,0.967484033160371,False,2582,Matériel & accessoires,0.21848157,False,19,Unknown_19,0.6419156289416328,False,weighted,False,text,False
12694,1280,Accessoires téléphones,40,DVD & Films,0.39477343823869604,False,1140,TV,0.9780488,False,4,Unknown_4,0.5326342575786315,False,weighted,False,image,False
12695,2060,Articles soins,1280,Accessoires téléphones,0.38667595155745277,False,2585,Sports & Loisirs,0.50489086,False,16,Unknown_16,0.2684538894457193,False,weighted,False,image,False
12696,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8500062527898434,True,50,Jouets & Jeux,0.49792293,False,7,Unknown_7,0.5125950654681612,False,weighted,False,text,False
12697,2280,Jeux vidéo,2280,Jeux vidéo,0.8365204127993996,True,2280,Jeux vidéo,0.5766941,True,18,Unknown_18,0.7325898821572551,False,weighted,True,text,False
12698,1320,CD,1320,CD,0.8603962062628138,True,1940,Instrument musique,0.76523644,False,12,Unknown_12,0.5357466089773815,False,weighted,False,text,False
12699,2060,Articles soins,2060,Articles soins,0.922553510512948,True,1920,Musique amplifiée,0.7975858,False,16,Unknown_16,0.5578883676505326,False,weighted,False,text,False
12700,1160,Électroménager,1160,Électroménager,0.9999236982864333,True,1160,Électroménager,0.4197649,True,5,Unknown_5,0.7678601903797503,False,weighted,True,text,False
12701,1560,Photos,1560,Photos,0.8146652047774824,True,2582,Matériel & accessoires,0.44102013,False,13,Unknown_13,0.5648328193987389,False,weighted,False,text,False
12702,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9502717287245849,True,1301,Consoles rétro,0.35712728,False,19,Unknown_19,0.590910723039714,False,weighted,False,text,False
12703,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999440212455843,True,1300,Jeux vidéo ancien,0.937428,True,9,Unknown_9,0.9749376237039241,False,weighted,True,text,False
12704,1160,Électroménager,1160,Électroménager,0.9954018526228854,True,40,DVD & Films,0.49333784,False,5,Unknown_5,0.7116285045714729,False,weighted,False,text,False
12705,2060,Articles soins,2060,Articles soins,0.6206015284665264,True,1302,Jeux vidéo rétro,0.62025166,False,16,Unknown_16,0.3944768833850525,False,weighted,False,text,False
12706,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.6120359185078339,True,1280,Accessoires téléphones,0.9291019,False,7,Unknown_7,0.5999509944283283,False,weighted,False,image,False
12707,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.9560024879517219,False,1300,Jeux vidéo ancien,0.9916375,False,9,Unknown_9,0.9702565158690251,False,weighted,True,image,False
12708,40,DVD & Films,40,DVD & Films,0.8746976308154588,True,2705,Accessoires console,0.32366797,False,1,Unknown_1,0.5512665097938493,False,weighted,False,text,False
12709,2522,Équipement bébé,2522,Équipement bébé,0.9670421351750244,True,2522,Équipement bébé,0.39582348,True,21,Unknown_21,0.7385546785449713,False,weighted,True,text,False
12710,2583,Articles sport,2583,Articles sport,0.9999135792540903,True,2583,Articles sport,0.9799982,True,23,Unknown_23,0.991947422044718,False,weighted,True,text,False
12711,1280,Accessoires téléphones,1280,Accessoires téléphones,0.29965181664092033,True,50,Jouets & Jeux,0.37054506,False,9,Unknown_9,0.2607527569857996,False,weighted,False,image,False
12712,2583,Articles sport,2583,Articles sport,0.9998571999818975,True,2583,Articles sport,0.86619014,True,23,Unknown_23,0.9463903682202633,False,weighted,True,text,False
12713,2522,Équipement bébé,2522,Équipement bébé,0.9977455357047382,True,2522,Équipement bébé,0.9382187,True,21,Unknown_21,0.973934824426917,False,weighted,True,text,False
12714,2522,Équipement bébé,2522,Équipement bébé,0.9764635044677631,True,2522,Équipement bébé,0.9902952,True,21,Unknown_21,0.9819961773361907,False,weighted,True,image,False
12715,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9753229115272398,True,2582,Matériel & accessoires,0.9984053,True,22,Unknown_22,0.9845558639684221,False,weighted,True,image,False
12716,2583,Articles sport,2583,Articles sport,0.9999936989030536,True,2583,Articles sport,0.99011153,True,23,Unknown_23,0.9960408312726793,False,weighted,True,text,False
12717,1320,CD,2585,Sports & Loisirs,0.6492423633122145,False,1302,Jeux vidéo rétro,0.5552039,False,24,Unknown_24,0.4117428768803894,False,weighted,False,text,False
12718,2522,Équipement bébé,2522,Équipement bébé,0.9259876972158675,True,2522,Équipement bébé,0.96953636,True,21,Unknown_21,0.9434071699213936,False,weighted,True,image,False
12719,2403,Livres en langues étrangères,2280,Jeux vidéo,0.5888784374726928,False,2403,Livres en langues étrangères,0.9492059,True,19,Unknown_19,0.5971708223827467,False,weighted,False,image,False
12720,40,DVD & Films,40,DVD & Films,0.9906021139170881,True,40,DVD & Films,0.81941086,True,1,Unknown_1,0.9221256304470393,False,weighted,True,text,False
12721,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9906707537466725,True,2582,Matériel & accessoires,0.98081756,True,22,Unknown_22,0.9867294926818871,False,weighted,True,text,False
12722,1281,Téléphonie fixe,1281,Téléphonie fixe,0.6744331445060834,True,1281,Téléphonie fixe,0.89210594,True,8,Unknown_8,0.7615022555448212,False,weighted,True,image,False
12723,1140,TV,1140,TV,0.9938145625680194,True,1560,Photos,0.39575472,False,4,Unknown_4,0.647304185366005,False,weighted,False,text,False
12724,1281,Téléphonie fixe,2705,Accessoires console,0.3837140570222637,False,2403,Livres en langues étrangères,0.47270393,False,8,Unknown_8,0.3105889138662398,False,weighted,False,image,False
12725,2522,Équipement bébé,1320,CD,0.3519432052629838,False,2522,Équipement bébé,0.751083,True,21,Unknown_21,0.3030269892612098,False,weighted,False,image,False
