sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
12604,10,Livres,2705,Accessoires console,0.4388836045220709,low_confidence,La Fraternité Du Panca Tome 4 - Soeur Onden 
12610,40,DVD & Films,1320,CD,0.35502307060593064,low_confidence,Dance Europe (Sans Tapis) Comme prévu Bigben sort un disque additionnel pour son Dance Europe (pas testé faute de tapis) avec de nouveaux tubes pour compléter votre compil de hit. 12 titres pour être ...
12614,2403,Livres en langues étrangères,10,Livres,0.39519511207076075,low_confidence,Pilote Cotier N 3 Corse-Nord Sardaigne Pilote Cotier N 3 Corse-Nord Sardaigne (12e EditioParu le 21 février 2019 chez Voiles VoiliersLangue FrançaisDimensions163 x 213 x 20 cm
12615,2280,Jeux vidéo,10,Livres,0.8059857134152018,high_confidence,All American - A Style Book 
12618,1302,Jeux vidéo rétro,1140,TV,0.40588369315455286,low_confidence,Tres Ancien Tricycle En Tole À Restaurer Marque Judez ? 
12622,60,Consoles,2462,Fournitures bureau,0.5707136207832155,high_confidence,Console Nintendo 2ds + Yo-Kai Watch Préinstallé 
12627,1160,Électroménager,10,Livres,0.19909348928759832,low_confidence,Résistance Furieuse / Furious Resistance 93/249 - Insurrection 
12635,2583,Articles sport,1320,CD,0.2643135866646618,low_confidence,Flotteur chimique et thermomètre intégré Diffuse les tablettes chimiques de dimensions 7.6cm (non fourni) Possibilité de contrôler le niveau de diffusion du produit Température clairement lisible en d...
12645,1140,TV,40,DVD & Films,0.37508769141325116,low_confidence,Call Of Duty Black Ops Ii Housse Pour Ordinateur Portable Logo Housse pour ordinateur portable haute qualité avec imprimé. <br /><br />100% Polyester.
12650,1180,Décoration,2462,Fournitures bureau,0.9548288893150395,high_confidence,Jeu Atari 2600 : Space Invaders 
12657,2060,Articles soins,1920,Musique amplifiée,0.9683108588575987,high_confidence,Tissu En Polyester Imperméable À L'eau Divers Motifs Et 12 Crochets Pour Rideau De Douche Salle De Bains Tissu en polyester imperméable à l&#39;eau Divers Pattern &amp; amp; 12 crochets Salle de ridea...
12658,1280,Accessoires téléphones,2220,Puériculture,0.946963142381855,high_confidence,Simulation Drôle De Blattes Chien Chat Chaton Formation Interactive Jouer Jouet Simulation drôle de blattes Chien Chat Chaton Interactive Training Jouer Toy Feature: 100% qualité de la marque nouvelle...
12662,2582,Matériel & accessoires,2060,Articles soins,0.7879014557928803,high_confidence,Lampion Led Solaire Bleu 
12665,40,DVD & Films,50,Jouets & Jeux,0.9786811445237097,high_confidence,Contrôleur Sans Fil Bluetooth Poignée Gaming Pad Manette De Jeu Pour Nin O Commutateur Quickio Contrôleur sans fil Bluetooth poignée Gaming Pad Manette pour Nintendo Commutateur Description: Cette poi...
12671,2403,Livres en langues étrangères,10,Livres,0.24696023570294842,low_confidence,Serie A Corps Perdus De Maya Banks 
12693,2522,Équipement bébé,2403,Livres en langues étrangères,0.967484033160371,high_confidence,Cyril Lignac Collection 19 Livre 
12694,1280,Accessoires téléphones,40,DVD & Films,0.39477343823869604,low_confidence,Hyper Nurse - Milky Way Hotaru-Chan [Regular Edition] (Complete Figure) 
12695,2060,Articles soins,1280,Accessoires téléphones,0.38667595155745277,low_confidence,Mini-Manuel Mouvement Gurdy Boîte À Musique Acrylique Manivelle Noël Enfants Cadeau D'or Nouveau Mini-Manuel Mouvement Gurdy Boîte à musique acrylique MANIVELLE Noël Enfants cadeau d&#39;or Nouveau Ca...
12707,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.9560024879517219,high_confidence,Lansenxi-Nvo 2.4g Wifi Fpv Caméra 4k Grand Angle Pliable Rc Drone Quadcopter @Watermelon3321 LANSENXI-NVO 2.4G WIFI FPV caméra 4K grand-angle pliable RC Drone Quadcopter No .: LANSENXI-NVO Matériel: A...
12717,1320,CD,2585,Sports & Loisirs,0.6492423633122145,high_confidence,Bébé Nasal Aspirateur Électrique Clean Hygienic Nose Cleaner Avec 2 Tailles De Pointes De Nez Et Sucker Nom : Aspirateur nasal électrique pour les bébés d'enfants<br>Aspiration sous vide : 350mmHg (60...
12719,2403,Livres en langues étrangères,2280,Jeux vidéo,0.5888784374726928,high_confidence,Lot De 8 Lisez-Moi Du N° 208 Au N°215 Du 25-04-1914 Au 10-08-1914 
12724,1281,Téléphonie fixe,2705,Accessoires console,0.3837140570222637,low_confidence,Pocahontas La Course En Canoé  La Course en canoë n'est pas vraiment une course mais une chasse. Votre but est d'être le premier à rejoindre la berge après avoir ramassé trois feuilles dans la rivière...
12725,2522,Équipement bébé,1320,CD,0.3519432052629838,low_confidence,A5 Grid Lines Tapis De Découpe En Pvc Planche À Découper En Tissu En Cuir À Auto-Régénération (Gris) <b>Caractéristiques:</b><br />1. En PVC à haute ténacité difficile à déformer lors du pliage.<br />...
12732,40,DVD & Films,1180,Décoration,0.7964176151983611,high_confidence,Phantasmat - Derrière Le Masque 
12734,2705,Accessoires console,40,DVD & Films,0.965153084268091,high_confidence,Code Pénal - Edition 2018 
12740,1302,Jeux vidéo rétro,1281,Téléphonie fixe,0.3506466431604717,low_confidence,Spin Master Bakugan Trap - Triad El Condor Marble Color Varies Enter a whole new level of game play with newly designed Bakugan Trap. Unique shapes and design boost your attack. Includes 1 Metal Gate ...
12747,2220,Puériculture,2403,Livres en langues étrangères,0.22879069095748303,low_confidence,Dental Sticks - Lot De 5 Dental sticks
12754,1560,Photos,1920,Musique amplifiée,0.7239835696642759,high_confidence,Feuilles Rideau Tulle Fenêtre Traitement Drapé Valance 1 Voile Tissu De Panneau @Napoulen2239 Les feuilles Rideau traitement Tulle fenêtre Drapé Valance 1 Voile Panel Tissu point de vente du produit: ...
12755,2403,Livres en langues étrangères,2280,Jeux vidéo,0.5573866199236966,high_confidence,L'oiseau Magazine Numéro 98 Le Faucon Crécerellette Hirondelles Du Rivage Et De Rochers 
12762,2403,Livres en langues étrangères,2280,Jeux vidéo,0.7538534135166927,high_confidence,Photographies Magazine  Album N°4 
12763,2060,Articles soins,10,Livres,0.250951528187177,low_confidence,Holmark Plafonnier Led 12w 1000lm Encastrable 3500-6000k 
12764,60,Consoles,50,Jouets & Jeux,0.5235921763459542,high_confidence,Xbox One S 1 To Shadow Of War Bundle <p>Allez derrière les lignes ennemies pour former votre armée prenez le contrôle des forteresses et dominez le Mordor de l&#39;intérieur. Découvrez comment le syst...
12769,10,Livres,2705,Accessoires console,0.6708221655923008,high_confidence,Un Mot Sur La Conversion De La Rente Cinq Pour Cent Par Louis-Antoine Gillet 
12782,1280,Accessoires téléphones,1140,TV,0.47418878118722985,low_confidence,Star Wars Comic Images Darth Vader 12 Footzeez Plush Star Wars Comic Images Darth Vader 12 Footzeez Plush
12789,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.5119653228120262,high_confidence,Madkanao Hélicoptère 2560 1/10 Barre De Lampe De Toit De L'accessoire Accessoire De Chenille Led Pour Les Chenilles De Traxxas Trx-4 Scx10 Barre de lampe à DEL pour toit avec accessoire de chenille 1/...
12793,2585,Sports & Loisirs,1560,Photos,0.41397529956361895,low_confidence,Bébé enfants rond dôme lit à baldaquin moustiquaire rideau maison chambre décoration Description: <br />Notre La couverture de lit d&#39;enfants est faite de matériel de polyester mou qui respecte l&#...
12795,2403,Livres en langues étrangères,2582,Matériel & accessoires,0.5769718364229176,high_confidence,Le Jardin De Badalpour - Kenizé Mourad 
12798,2705,Accessoires console,2403,Livres en langues étrangères,0.9842344181467492,high_confidence,Booksterz - Tome 2 
12812,1280,Accessoires téléphones,1140,TV,0.5580276832378395,high_confidence,Soldat Du Moyen Age Résine 
12815,1140,TV,50,Jouets & Jeux,0.8384342493872922,high_confidence,Amiibo Dracaufeu [Collection Super Smash Bros] 
12827,50,Jouets & Jeux,2522,Équipement bébé,0.46349623932288714,low_confidence,Adaptateur Pã©Ritel Par 1 En Sachet 
12833,2582,Matériel & accessoires,2583,Articles sport,0.9699571157543684,high_confidence,36119 Bouée De Sauvetage Bestway Avec Des Yeux Diamètre 91 Cm Pour Les Enfants - Bleu Clair <p>Le bouée de sauvetage Ochhi Mobili la plus cool de Bestway est parfaite pour votre bébé! Que ce soit au b...
12837,2705,Accessoires console,10,Livres,0.3571893716928918,low_confidence,Une Saison Chez Lévy 
12840,40,DVD & Films,10,Livres,0.27049491748484195,low_confidence,Je Debute En Anglais 
12841,1300,Jeux vidéo ancien,1160,Électroménager,0.37087127873008235,low_confidence,Porsche 934 #82 Vanoli Muller Pallavicini 24h Le Mans 1979 Premium X Pro414 1/43-Premium X 
12843,2585,Sports & Loisirs,2582,Matériel & accessoires,0.5989113927278249,high_confidence,Tissu noir grandir Pots Respirant plantes Sacs à puce avec poignée usine Outil 52 5pcs / Pack Black Fabric grandir Pots Respirant plantes Sacs usine intelligente avec poignée vente produit Pointe 1.Go...
12862,2585,Sports & Loisirs,2583,Articles sport,0.9994793324703561,high_confidence,Balayer Remplacement du tuyau de balayage nettoy de piscine Sweep tuyau Scrubbe (5 Pack) tools 3636 Balayer Remplacement du tuyau de balayage nettoy de piscine Sweep tuyau Scrubbe (10 Pack) Feature: 1...
12871,2060,Articles soins,2585,Sports & Loisirs,0.778050492226921,high_confidence,Carburateur Filtre À Air Bouchon D'allumage Pour Echo Srm2100 Gt2100 Tondeuse À Gazon Magideal <p> <b>La description:</b> </p><p> Matériel: Aluminium <br /> Taille: Env. 3.15 x 1.97 x1.97 \ &#34;/ 8cm...
12872,2582,Matériel & accessoires,1320,CD,0.24886056522096603,low_confidence,Specipez Gammarus 250 Ml. 30 Gr Nourriture - Camarones naturelles pour tortues sous-marin - Tortues
12892,2583,Articles sport,2585,Sports & Loisirs,0.22679897053333234,low_confidence,"Cristaux pour spa senteur ""Mer Calme"" 385 g PharmaSpa Les sels d&#39;Epsom pour spas de la marque PharmaSpa Naturenous immergent dans un monde serein plein de tranquilité et de bonheur.Ils diminuent l..."
12899,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.711271968296186,high_confidence,12cm Lait Crème Glacée Coupe Squishies Lente Hausse Squeeze Balle Anti-Stress Charm Toy 12cm Milk Cup Ice Cream Squishy La hausse lente Stress Squeeze Toy Charm releveur Nous ne proposons pas le choix...
12901,1320,CD,2060,Articles soins,0.4683222484063692,low_confidence,Philips Jake And The Never Land Pirates Projecteur Et Veilleuse Led Philips 717690516 Disney. Largeur: 115 cm Profondeur: 115 cm Hauteur: 118 cm<br><br><b>Caractéristiques :</b><br> - Couleur : Laiton...
12903,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.7271148465724087,high_confidence,Lot Jumbo Squishy Super Soft Rising Squeeze Lent Enfants De Dépressurisation Jouet Jouets B 
12910,2280,Jeux vidéo,10,Livres,0.41578571003714865,low_confidence,Au Coeur Du Classique - Les Grands Compositeurs Et Leur Musique -  N° 9 : Schumann (Symphonie N°1 En Si Bémol Majeur Opus 38 : Le Printemps - Concerto Pour Piano En La Mineur Opus 54) 
12916,1560,Photos,2582,Matériel & accessoires,0.7680156710729125,high_confidence,Bonaldo Set De 2 Chaises Blues (Rouge Brique - Polypropylène Opaque) Chaise empilable innovante et dynamique avec assise perforée en polypropylène moulé par injection thermoplastique et vidé par gaz. ...
12926,2583,Articles sport,2585,Sports & Loisirs,0.1954611656312495,low_confidence,"Cristaux pour spa senteur ""Bruine Ensoleillée"" 385 g PharmaSpa PharmaSpa Nature propose une ligne unique des senteurs pour la relaxation et le bien-être. Présentés sous forme de liquide ou de sels ils..."
12928,2583,Articles sport,2060,Articles soins,0.4060323315468606,low_confidence,Linxor ® Flatball lampe led flottante 35cm x 35cm x 24cm rechargeable &#43; Télécommande 
12937,1560,Photos,2585,Sports & Loisirs,0.4822032784558691,low_confidence,T Filtre À Contre-Courant De Filtre Purificateur D'eau De Forme 1/2 Caractéristiques:<br />Couleur: multicolore<br />Utilisation: purificateur d&#39;eau<br />Taille de l&#39;article: 26.5 * 5 * 7cm<br...
12958,2582,Matériel & accessoires,1560,Photos,0.608578379850206,high_confidence,[En.Casa] 1x Coussin De Dossier Pour Canapé D'euro Palette [Gris Foncé] Coussin De Palettes In/Outdoor Rembourrage Meuble <p><b>Coussin de dossier </b></p><p> </p><br /> <p><b>Détails du produit :</b>...
12962,2583,Articles sport,10,Livres,0.3637541692344818,low_confidence,Pompe à chaleur poolex silverline 12kw - r32 Découvrez notre sélection de pompes à chaleur Poolex ! Silverline R32 : la qualité et la performance à prix imbattable !
12967,10,Livres,2280,Jeux vidéo,0.3549332619862737,low_confidence,Sur La Pierre Blanche EXEMPLAIRE NUMEROTE N°732/2300 SUR PAPIER VELIN DU MARAIS
12973,1560,Photos,2585,Sports & Loisirs,0.6918740532223507,high_confidence,Fontaine Énergie Solaire Kit Panneau Solaire Extérieur Pelouse Bain Fontaines Pompe À Eau Fontaine énergie solaire Kit extérieur pelouse Panneau solaire Bath Fontaines Pompe à eau Description: Panneau...
12982,50,Jouets & Jeux,2585,Sports & Loisirs,0.21554071556079285,low_confidence,Gbs Electronique Support Pour Tv 10 '' - 23 '1 Arm 2 Joints Elb-1023/2 GBS ELECTRONIQUE UPPORT POUR TV 10 '' - 23 '1 ARM 2 JOINTS ELB-1023/2 Support pour &eacute;cran LCD / LED / Plasma. VESA 75x75 10...
12987,2582,Matériel & accessoires,2060,Articles soins,0.9479198255656748,high_confidence,4 Pouces 72w Bande Led De Travail Refit Hors-Route De Véhicules Légers Toit Lumière De Bande 4 pouces 72W bande LED de travail Refit hors-route de véhicules légers Toit lumière de bande entité: perles...
12991,1280,Accessoires téléphones,1281,Téléphonie fixe,0.8628870706927267,high_confidence,Robe Main Princesse Dreamtopia Conte De Fées Habiller Rêve Doll Robe main princesse Dreamtopia conte de fées habiller rêve poupée d&#39;anniversaire Description: Le produit peut être cadeaux pour enfa...
12998,1280,Accessoires téléphones,2522,Équipement bébé,0.95880244604341,high_confidence,Stabilo Aquacolor Lot De 10 Feutre Ocre Clair 
13006,2403,Livres en langues étrangères,2705,Accessoires console,0.7379231407892068,high_confidence,Au Pays Des Riezes Et Des Sarts N°55 
13023,2705,Accessoires console,10,Livres,0.38594440900257115,low_confidence,Un Désir De Liberté 
13027,1180,Décoration,10,Livres,0.2226863083350808,low_confidence,Gurps - Arabian Nights 
13034,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.6471206117857564,high_confidence,Un Seul Simuler Filtre À Air Tuyau Tube Pour 1/10 Traxxas Trx4 D90 D11 Rc Voiture_Hoeroie5063 Un seul Simuler Filtre à air Tuyau Tube pour 1/10 Traxxas TRX4 D90 D11 RC CarFeature: système d&#39;admiss...
13039,2582,Matériel & accessoires,1302,Jeux vidéo rétro,0.34952812098134906,low_confidence,Hamac De Plage Jaune Pour La / Voyage / Hospitalité / Pêche Taille: 185cm X 75cm X 50cm Qualité Normale Sofa Gonflable De Sac D'air De Compression De Tissu De Polyester De Chaise Longue Hamac de Plage...
13046,1160,Électroménager,2280,Jeux vidéo,0.32665471314164457,low_confidence,Géant Assermenté (Oathsworn Giant) - Ravnica 27/306 
13048,40,DVD & Films,10,Livres,0.2676895193777251,low_confidence,Smack Down 4 - Shut Your Mouth 
13054,1280,Accessoires téléphones,1281,Téléphonie fixe,0.8264534889929187,high_confidence,Animaux En Peluche Mignon En Peluche Fluffy Belle Poupée De Dessin Animé Jouets Bébé Enfants Cadeau 30cm Mignon en peluche Fluffy peluche Cartoon Belle Poupée Bébé Jouets d&#39;enfants cadeaux 30CMFea...
13061,2582,Matériel & accessoires,2060,Articles soins,0.5292812575314448,high_confidence,Sacs De Vin De Vin Coffrets Cadeaux Vin Rouge Peuvent Être Roulées Sac-Cadeauhpp5000 Sacs de vin de vin Coffrets cadeaux vin rouge peuvent être roulées cadeau BagFeature: 100% tout neuf et haute quali...
13074,1302,Jeux vidéo rétro,10,Livres,0.2856371596634096,low_confidence,Kidsme Balle Caoutchouc Listen And Learn 
13075,1560,Photos,1320,CD,0.34404856852662574,low_confidence,Coffre-Fort Numérique Avec Porte Double Gris Foncé 35x31x80 Cm Gris
13088,10,Livres,40,DVD & Films,0.8786894971625538,high_confidence,L'atelier Typographique De Fribourg 
13090,2582,Matériel & accessoires,1302,Jeux vidéo rétro,0.7158197652731852,high_confidence,Aotu Double Hamac Camping Mat Tente Soleil Abri Pique-Nique Sandbeach Pad AOTU Double hamac Camping Mat Tente soleil Abri pique-nique Sandbeach Pad Feature: 100% qualité de la marque nouvelle et haute...
13096,1281,Téléphonie fixe,40,DVD & Films,0.678431247156673,high_confidence,Conflict Of Heroes : Awakening The Bear ! - Russia 1941-42 
13102,2582,Matériel & accessoires,10,Livres,0.29448993629240233,low_confidence,15led 3.5w Ultramince Lampe Solaire Route Rue 300lm Chemin Jardin Extérieur Étanche 
13110,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.8206794876970676,high_confidence,X52 Réglable Grand Angle 1080p 5mp Hd Wifi Fpv En Direct Quadcopter Drone_Hoeroie5228 X52 réglable caméra grand angle 1080p 5MP HD WiFi FPV en direct quadcopter DroneFeatures: images en temps réel Wif...
