sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
13799,2280,Jeux vidéo,2280,Jeux vidéo,0.8912715552805147,True,Cinemonde N° 70 Du 20/02/1930 - Camilla Horn Est La Vedette De L Abime Que L On Peut Voir Cette Sema...
13800,10,Livres,10,Livres,0.5943656544216764,True,The Ultimate Creative Writing Workshop 
13801,1920,Musique amplifiée,1920,Musique amplifiée,0.9726452786004691,True,4pcs Joyeux Noël Coussin Carré Couvercle Taie Home Décor 4pcs Joyeux Noël Coussin carré Taie d&#39;o...
13802,1920,Musique amplifiée,1920,Musique amplifiée,0.9689723885299453,True,Corduroy Solide Couleur Taie Nordic Wind Sofa Taie Articles Ménagers Corduroy solide Couleur Taie No...
13803,2705,Accessoires console,10,Livres,0.2274784587364086,False,Le Petit Prince (Illustré) 
13804,2583,Articles sport,2583,Articles sport,0.9639456174847537,True,Intex - 56920fr - Piscine - Piscinette Easy Set 305 X 076 M - Autostable Descriptif produit : Kit pi...
13805,1160,Électroménager,1160,Électroménager,0.9990692355965595,True,Yu-Gi-Oh! - Cp06-Fr008 - Dragon Voltaïque Super-Electromagnétique - Rare Si vous faîtes l'Invocation...
13806,2583,Articles sport,2583,Articles sport,0.9999833531797305,True,Bâche piscine enterrée ronde Diam. 420m 300 microns <p>Bâche été à bulles 300MC Ø420m pour piscine e...
13807,1320,CD,1320,CD,0.740478923456117,True,Schardt La Garniture De Lit 4 Pièces Cuba Accessoires De Lit Blanc Avec ces tissus Schardt sélection...
13808,2585,Sports & Loisirs,2585,Sports & Loisirs,0.6352254512448182,True,Journal de l'acier Bois Bombe Split coin à fendre Splitter ax 183 KG Grenade Outil professionnel pou...
13809,1300,Jeux vidéo ancien,10,Livres,0.3934886427709952,False,Brumm R17 - Fiat S61 Corsa 1908 North American Racer #42 Noire 1:43-Brumm 
13810,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9726164285658339,True,240cm Parasol De Plage Jaune De Sable <p>Notre produit en polyester résiste aux rayons ultraviolets....
13811,2522,Équipement bébé,2522,Équipement bébé,0.9939514077426137,True,Kit Pour Confectionner 30 Pompons De 38 Cm Soit 240 Feuilles De Papier De So Vert Greenery kit de 24...
13812,10,Livres,10,Livres,0.6694353725692864,True,King Of Foxes Conclave Of Shadows Book 2 
13813,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9389373210895676,True,Frsky Taranis X9d Plus Se 2.4g 16ch Émetteur W / Capteur Wat Pour M9 Modèle Rc Drone 21-Générique Fr...
13814,1320,CD,1320,CD,0.8059332301611951,True,Coussin Enfant Princesse Reine Rose Souriante Hema 37 Cm Coussin enfant princesse reine rose sourian...
13815,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.9939106414271501,False,Super Jumbo Géant Doux Football Lent Rising Squeeze Stress Toy Soulager Super Jumbo géant doux Footb...
13816,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9357962161688713,True,Jouet Poupées Mignonnes Afro-Américaines De Jeu De Fille Réalistes Poupées De Jeu De Bébé De 12 Pouc...
13817,2583,Articles sport,2583,Articles sport,0.9990517214666451,True,Traversée de paroi diamètre 84 mm côté piscine - Hayward Cette traversée de paroi de la marque Haywa...
13818,2583,Articles sport,2583,Articles sport,0.9999476097620884,True,Chariot Ergonomique pour Robot Piscine Hayward AquaVac et TigerShark La nouvelle gamme de robots pis...
13819,2585,Sports & Loisirs,2585,Sports & Loisirs,0.7807026680899896,True,Métal d'impact sur les Arroseurs Spikes métal Lawn Sprinkler Sprinkler Pulsating Impact de métal Têt...
13820,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9457993580459287,True,Lot N°37 De 4 Marque-Pages Ooriginaux Sur Papier Photo 
13821,2583,Articles sport,2583,Articles sport,0.999333121156353,True,Kit piscine acier et résine Gré Fusion ovale 690 x 390 x 135 m + Bâche à bulles + Kit d'entretien La...
13822,50,Jouets & Jeux,50,Jouets & Jeux,0.9872837250379134,True,Ps4 Stickers Manettes Lot De 4 PS4 Stickers Manettes Lot de 4
13823,1320,CD,1320,CD,0.9908992195677143,True,Barrière De Lit De Sécurité Pour Tout-Petits 2pcs Rose 102x42cm <p>Ce rail de lit de sécurité est id...
13824,1320,CD,1320,CD,0.5196804277592558,True,Bieco Musique Mobile 31 X 40 X 60 Cm 
13825,1320,CD,1320,CD,0.9905366170808028,True,Contraste Extérieur Simple Leathe Zipper Femmes De La Mode Couleur Sac À Dos Voyage Bt485 Mode Outdo...
13826,1281,Téléphonie fixe,1280,Accessoires téléphones,0.7545945985348509,False,La Pleine Silicone Reborn Baby Doll Lifelike Princesse Enfants Jouet Enfants Cadeau La pleine silico...
13827,2583,Articles sport,2583,Articles sport,0.9999930893860572,True,Tapis de Sol 350 cm. Toi 8707 Pour la meilleure protection de votre piscine n&#39;oubliez pas d&#39;...
13828,2705,Accessoires console,2705,Accessoires console,0.9992634422212947,True,Lueur D'espoir (Pulp Gay) <b>Lueur d'espoir<br/> Diablotin<br/> </b><i>Pulp long de 552 000 car.<br/...
13829,1560,Photos,1560,Photos,0.9826466191359005,True,Bureau Enfant En Pin Massif Coloris Blanc Lasure Et Rose P-9777-Co Ortiz Livraison sous 15 à 35 jour...
13830,2583,Articles sport,2583,Articles sport,0.9987278904937943,True,Tuyau de piscine avec colliers de serrage Bleu 38 mm 6 m <p>Ce tuyau de piscine est un choix id¿al p...
13831,1920,Musique amplifiée,1920,Musique amplifiée,0.969837255056144,True,Happy Taies D'oreiller De Noël 45cmx45cm Automne Heureux Yall Linge Coussin Sofa Happy taies d&#39;o...
13832,2403,Livres en langues étrangères,10,Livres,0.32741633372771206,False,Dictionnaire Etymologique Des Noms De Lieux En France V2 
13833,2583,Articles sport,2583,Articles sport,0.9762746966165295,True,Vélo de piscine aquabike aquaness v1 bleu ciel Achetez dès maintenant votre vélo Aquaness V1 sur Pis...
13834,1280,Accessoires téléphones,1140,TV,0.7911785985041043,False,Duplo 3283 Bob Le Bricoleur (Bob The Builder) Avec Plaques Et Figurines De Zoé Et Sardine  Duplo 328...
13835,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.7821375639886784,True,Bg1516 Échelle 1:16 Rc Voiture 2rm Hors Route Du Véhicule 2.4g Radio Télécommande 0.3mp Caméra Hd Vo...
13836,2705,Accessoires console,2705,Accessoires console,0.627755231923801,True,Dire La Crise : Mots Textes Discours / Dire La Crisi: Parole Testi Discorsi / Decir La Crisis: Palab...
13837,1940,Instrument musique,1940,Instrument musique,0.9846431906842846,True,Goldmännchen Thé Wanderlust / Envie De Randonnée 20 Sachets De Thé Des herbes 100% de Thuringe carac...
13838,2705,Accessoires console,10,Livres,0.6738438148856422,False,Les Chroniques De Mackayla Lane (Tome 1) - Fièvre Noire Le premier tome de la série événement aux Et...
13839,2280,Jeux vidéo,2280,Jeux vidéo,0.6316982042055304,True,Mon Film 526 Du 19 Septembre 1956 
13840,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8354343540824465,True,5 Pcs Animaux Doigt Marionnettes En Tissu Poupée Bébé Cartoon Éducation Main Jouet Animal 5 Pcs anim...
13841,1560,Photos,1560,Photos,0.9384660780812794,True,Bureau Multifonction 109x64-90x55 Cm Bleu - Modular Alliant parfaitement style et praticité ce burea...
13842,1920,Musique amplifiée,1920,Musique amplifiée,0.9836474197886712,True,4pc Joyeux Noël Oreiller Entoilées Coussin Sofa Home Décor Taie 4PCS heureux taies d&#39;oreiller de...
13843,2403,Livres en langues étrangères,10,Livres,0.43334041348252605,False,Le Patriote Illustré 8 Février 1931 Congo Belge Indigènes 5 Photographies 
13844,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9283718278459349,True,Lot De 3 Jacques Perret : Les Biffins De Gonesse (Folio) Ernest Le Rebelle Le Caporal Épinglé (Le Li...
13845,1920,Musique amplifiée,1560,Photos,0.20820317409656583,False,Chemin De Table (40 X 13 X 005 Cm) Argent 
13846,2220,Puériculture,1140,TV,0.7035247539017342,False,Harnais Tee-Shirt Kilt Xs Rouge 
13847,2583,Articles sport,2583,Articles sport,0.9987713083780431,True,Spa Fidji 4 places - Cuve blanc - système Balboa + station d'Iphone intégré - 210x152x81 cm <p>Spa F...
13848,2280,Jeux vidéo,2280,Jeux vidéo,0.7583918353633227,True,Paris Match N° 415 Du 19/03/1957 - Churchill - La Grande Elisabeth Jean Seberg - Bonjour Sagan Thå¿A...
13849,2060,Articles soins,2060,Articles soins,0.9775124100272958,True,Noël Lighted Artisanat Cabin Tree House Pendentif De Vacances Ornement Suspendu Noël Lighted Artisan...
13850,1560,Photos,1560,Photos,0.6915043122781733,True,Moule Gel Silicone À Chaud Bar Pudding Jelly Chocolatier Moule 24 Ice Cube Kitchen Supplies 2036 Mou...
13851,1920,Musique amplifiée,1920,Musique amplifiée,0.9724733597816936,True,Coussin Rectangulaire Housse De Coussin Cas Toss Taie Caché Fermeture À Glissière Kap3505 Coussin re...
13852,2585,Sports & Loisirs,2585,Sports & Loisirs,0.980924686311389,True,Karcher - Pulverisateur 2 En 1 Wv - Ref: 26331140 Merci de vérifier que cette pièce est bien compati...
13853,2522,Équipement bébé,2522,Équipement bébé,0.9881545299066644,True,Clairefontaine Papier Trophee Or Fluo A3 80gr 500f 5 Unité(S) 
13854,1281,Téléphonie fixe,1302,Jeux vidéo rétro,0.5549270261412221,False,Melissa & Doug - 13778 - Jeu Magnétique En Bois - Pêche 
13855,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9692988549814842,True,Sécurité Figure 8 Aluminium 35 Kn Descendeur Pour L'escalade De Descente En Rappel De Sauvetage De C...
13856,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9802505374043894,True,100pcs / Set Pêche Cylindre Flotteur Eau Noire Bobber Stopper Anneau Ligne 6 En 1 Pêche À La Ligne 1...
13857,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.99393118909918,True,Maquette D'avion 7.4v 2800mah Batterie Au Lithium Pour Hs700 Quatre Axes Avion Drone De Contrôle À D...
13858,2583,Articles sport,2583,Articles sport,0.9999985318825115,True,Bâche Piscine 224x154 cm Bestway 58103 Bâche pour piscine BESTWAY 58103 rectangulaire de 224 cm de l...
13859,1160,Électroménager,1160,Électroménager,0.9983284771703714,True,Corboss G Niv.47 - Pokemon - Platine 77 - C 
13860,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9788959660147575,True,Stainless Steel Hand Pressure Vegetable Dish Kitchen Chopper Broken Dish Breakerhpp4147 Stainless St...
13861,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9817147836374981,True,Comptine Lot De 2 Girafe Jaune Cheval Doudou Peluche Mesure environ 16 cm. Grelots dans le ventre
13862,2522,Équipement bébé,2522,Équipement bébé,0.995247213031095,True,Carnet De Notes Bloc-Notes Cahierjoli Chat Oiseau Fleur Dessin Anime Les Carnets De Travail Classiqu...
13863,2280,Jeux vidéo,2280,Jeux vidéo,0.3340967016971251,True,Aime Et Fait Ce Que Tu Veux 11 
13864,2583,Articles sport,2583,Articles sport,0.9981777937768799,True,Douche d'extérieur Bellagio Rose - Formidra Douche d&#39;extérieur Bellagio de la marque Formidra.Ce...
13865,1280,Accessoires téléphones,10,Livres,0.442892229854998,False,Spektrum Aircraft Telemetry Variometer Sensor &#39;Key features variometer data indicates the Rate o...
13866,2280,Jeux vidéo,2280,Jeux vidéo,0.9857173426036911,True,Action Francaise (L') N° 202 Du 21/07/1909 - Contre Le Parlement Par Leon Daudet - La Politique - Ve...
13867,60,Consoles,60,Consoles,0.9999695210625815,True,Livraison Rapide Console De Jeu Portable 4.3 Pouces Écran Mp4 Lecteur Mp5 Lecteur De Jeu Réel 8gb Su...
13868,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.49983741337942617,False,Imperméable À L'eau 3660 2600kv Brushless + 60a Esc 2-3s Set Pour 1/10 Rc Car Truck Imperméable à l&...
13869,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9686365708907226,True,Hasbro Nerf Super Soaker - Tidal Torpedo Bow 
13870,1140,TV,1140,TV,0.36189323148404096,True,Nintendo Mario Versus Chain Chomp Building Set (Japan Import) 
13871,1920,Musique amplifiée,1920,Musique amplifiée,0.9903929940135785,True,Lovers Throw Fashion Taies D'oreiller Café Coussin Sofa Home Décor Pillow Case 7799 Lovers Mode Thro...
13872,1160,Électroménager,1160,Électroménager,0.7489804652064647,True,Le Vaisseau De La Malédiction 158 - Carte Lego Ninjago - Tcg 
13873,1560,Photos,1560,Photos,0.9886513248909206,True,Meuble Tv Design Coloris Brun P-17749-Co C-Patry Livraison sous 40 à 60 jours ouvrés (Hors Week-End ...
13874,2462,Fournitures bureau,2462,Fournitures bureau,0.9985501643416506,True,Lot - Monopoly Collection - 2 Jeux En 1 ( Editions Classique Et Monde + Streets ) - Sur Nintendo Wii...
13875,2583,Articles sport,2583,Articles sport,0.9987630123763591,True,Pompe Filtration Astral Glass Plus 2 cv Mono Les principaux atouts de la Pompe Filtration Astral Gla...
13876,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.983564123963509,True,Lot 3 Livres Partitions Guitare Ou Piano The Gig Book - Classic Rock & Bob Dylan & 101 Hits - Wise 
13877,1920,Musique amplifiée,1920,Musique amplifiée,0.9782584401339688,True,Fashion Day Cadeau Saint-Valentin Throw Taies D'oreiller Café Sofa Housse De Coussin Kap11788 Fashio...
13878,1560,Photos,1560,Photos,0.6411154379661834,True,Fauteuil - Calixte - 46 X 49 X 58 Cm - Pin Et Polyester - Rose Clair Fauteuil &#34;Calixte&#34; rose...
13879,40,DVD & Films,10,Livres,0.4414467875708538,False,Tt Isle Of Man : Ride On The Edge 
13880,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9928237759208912,True,Jouet 3d Diy Puzzle Castle Model Cartoon House Assembling Paper Toy Kid Early Learning 3D DIY Puzzle...
13881,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9858565713736227,True,Wpl 4 Roues Motrices 6wd Rc Voiture Crawle Boîte Métal Spécial Raccords Et Accessoires De Bricolage ...
13882,2280,Jeux vidéo,2280,Jeux vidéo,0.9359622780440634,True,Petit Journal (Le) N° 16694 Du 10/09/1908 - Malentendus Dissipes Grave Collision D'automobiles Dans ...
13883,2585,Sports & Loisirs,2585,Sports & Loisirs,0.512151578513887,True,Cuisine Brosse antiadhésif Skillet huile nettoyage de la cuvette Palm vaisselle Brosse Nettoyant pou...
13884,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9774328532402428,True,Jouet Half Face Mask Cosplay Samurai Devil Tactical Halloween Party Festival The Toothpaste That Slo...
13885,2582,Matériel & accessoires,1302,Jeux vidéo rétro,0.9505361456674654,False,Escalade En Plein Air Plat Boucle De Ceinture 13mm Slings Runners Escalade / Spéléologie Sling Escal...
13886,2583,Articles sport,2583,Articles sport,0.9993838026511203,True,"Hayward Super Pump 1 cv Tri - 135 m3/h - 15"" - SP1611XE163 Hayward Super Pump SP1611XE163 : hautes p..."
13887,2583,Articles sport,2583,Articles sport,0.9999787104743031,True,Intex Couverture de piscine ronde Deluxe 488 cm 28040 - Accessoires pour piscines et spas - Bâches d...
13888,1940,Instrument musique,1940,Instrument musique,0.9964001293258189,True,Huile De Tournesol Artisanale 100cl <p>Huile artisanale de tournesol bouteille 100cl fabrication en ...
13889,1280,Accessoires téléphones,1280,Accessoires téléphones,0.3998396302806582,True,Voiture Radiocommandée Truggy Brushless Am10t Extreme - Esc 120a - Batterie 4s 4000 Mah - 1/10ème - ...
13890,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999947916412891,True,Imperméable À L'eau 3650 3900kv Brushless + 60a Esc Pour Rc 1/10 Voiture Drone 729-Générique 
13891,1320,CD,1281,Téléphonie fixe,0.4602635288591795,False,Bébé Enfants Tapis De Jeu De L'eau Gonflable Nourrissons Tummy Time Play Mat Jouet Drôle Accessoires...
13892,2582,Matériel & accessoires,2582,Matériel & accessoires,0.882630597540121,True,Jardinière En Osier Et Bois Gris T4 <p>Jardinière en osier et bois gris avec doublure en plastique.<...
13893,1281,Téléphonie fixe,1280,Accessoires téléphones,0.29117512126592204,False,Star Wars Commande - Pack Galactique Assortiment Star Wars Commande Pack Galactique Assortiment<br>F...
13894,1281,Téléphonie fixe,1280,Accessoires téléphones,0.8160041700749899,False,32pcs Éducation Simulé Modèle Dinosaure De Bonbons Colorés Jouet Pour Enfants Enfants 32pcs éducatio...
13895,2583,Articles sport,2583,Articles sport,0.9999879169228696,True,Bâche bulles pour piscine Octogonale 435x335 - OOGARDEN La bâche à bulle ou bâche solaire est une co...
13896,10,Livres,10,Livres,0.6347813628882847,True,Molly And The Railroad Tycoon (Thorndike Western I) 
13897,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9819914823339083,True,The Wild Storm #2 
13898,1140,TV,1140,TV,0.8405104128154942,True,Figurine Bob L'éponge - Krabs - 5.5cm 
13899,2280,Jeux vidéo,2705,Accessoires console,0.48253583167289943,False,Navires Et Histoire 59 : Sur La Route De Pearl Harbor / Les Convois De L'arctique (1) 
13900,2522,Équipement bébé,2522,Équipement bébé,0.9993685377363892,True,Pilot Lot De 6 Rollers Rechargeable V5 Encre Liquide Noir Begreen Pointe Fine PILOT Stylo roller V5 ...
13901,1560,Photos,2582,Matériel & accessoires,0.48382283911786916,False,Fashion Folding Print Animal Shopping Bag Environmental Protection Folding Baghpp3337 Fashion Foldin...
13902,2705,Accessoires console,2705,Accessoires console,0.9627688562039474,True,Les Amants Du Baïkal Iekaterinbourg mars 1917. Alors que frémissent les signes avant-coureurs de la ...
13903,2583,Articles sport,2582,Matériel & accessoires,0.8773309092721114,False,Filet Brise vue treillis vert 5m ultra occultant 050m Brise vue pour clôturetrès résistant aux déchi...
13904,1140,TV,1140,TV,0.8800505523855283,True,Sons Of Anarchy - Sweat À Capuche Classic (S) Sweater à capuche haute qualité sous licence officiell...
13905,2280,Jeux vidéo,2403,Livres en langues étrangères,0.5426452326576287,False,Radio Constructeur Et  Depanneur 1948 45  
13906,50,Jouets & Jeux,50,Jouets & Jeux,0.9708456335237946,True,2 X Housse Pour Sony Playstation 4 / Ps4 - Étui Protection Silicone - Anti Choc / Rayures - Noir Lot...
