,in_test,in_train_original,in_train_balanced,is_ignored
71557,False,True,False,True
71558,False,True,False,True
71559,True,False,False,False
71560,False,True,True,False
71561,False,True,True,False
71562,False,True,False,True
71563,False,True,False,True
71564,False,True,False,True
71565,False,True,True,False
71566,False,True,False,True
71567,True,False,False,False
71568,False,True,False,True
71569,False,True,False,True
71570,False,True,True,False
71571,False,True,False,True
71572,True,False,False,False
71573,False,True,True,False
71574,True,False,False,False
71575,False,True,True,False
71576,False,True,True,False
71577,False,True,True,False
71578,False,True,True,False
71579,False,True,False,True
71580,False,True,True,False
71581,False,True,False,True
71582,True,False,False,False
71583,False,True,True,False
71584,False,True,True,False
71585,True,False,False,False
71586,False,True,True,False
71587,True,False,False,False
71588,False,True,False,True
71589,False,True,False,True
71590,False,True,True,False
71591,False,True,False,True
71592,False,True,True,False
71593,True,False,False,False
71594,False,True,True,False
71595,False,True,False,True
71596,False,True,True,False
71597,False,True,False,True
71598,True,False,False,False
71599,False,True,True,False
71600,False,True,True,False
71601,True,False,False,False
71602,False,True,False,True
71603,False,True,True,False
71604,False,True,True,False
71605,True,False,False,False
71606,False,True,True,False
71607,False,True,True,False
71608,False,True,False,True
71609,True,False,False,False
71610,False,True,True,False
71611,False,True,False,True
71612,False,True,True,False
71613,False,True,True,False
71614,False,True,False,True
71615,False,True,True,False
71616,True,False,False,False
71617,True,False,False,False
71618,True,False,False,False
71619,False,True,True,False
71620,True,False,False,False
71621,True,False,False,False
71622,False,True,True,False
71623,False,True,True,False
71624,False,True,True,False
71625,False,True,False,True
71626,False,True,False,True
71627,False,True,False,True
71628,False,True,True,False
71629,False,True,True,False
71630,False,True,True,False
71631,False,True,True,False
71632,False,True,False,True
71633,False,True,True,False
71634,False,True,False,True
71635,True,False,False,False
71636,False,True,False,True
71637,False,True,True,False
71638,False,True,True,False
71639,True,False,False,False
71640,False,True,True,False
71641,False,True,False,True
71642,False,True,True,False
71643,False,True,True,False
71644,True,False,False,False
71645,False,True,True,False
71646,False,True,True,False
71647,False,True,False,True
71648,False,True,False,True
71649,True,False,False,False
71650,False,True,False,True
71651,False,True,True,False
71652,False,True,False,True
71653,False,True,True,False
71654,True,False,False,False
71655,False,True,True,False
71656,False,True,False,True
71657,True,False,False,False
71658,False,True,True,False
71659,False,True,False,True
71660,True,False,False,False
71661,False,True,True,False
71662,False,True,True,False
71663,False,True,True,False
71664,False,True,True,False
71665,False,True,True,False
71666,False,True,False,True
71667,False,True,False,True
71668,False,True,True,False
71669,False,True,True,False
71670,False,True,True,False
71671,False,True,True,False
71672,True,False,False,False
71673,True,False,False,False
71674,False,True,True,False
71675,False,True,False,True
71676,True,False,False,False
71677,False,True,True,False
71678,False,True,False,True
71679,False,True,True,False
71680,True,False,False,False
71681,False,True,True,False
71682,False,True,False,True
71683,False,True,True,False
71684,False,True,True,False
71685,False,True,False,True
71686,False,True,True,False
71687,False,True,True,False
71688,False,True,True,False
71689,False,True,True,False
71690,False,True,True,False
71691,False,True,False,True
71692,False,True,True,False
71693,False,True,True,False
71694,False,True,True,False
71695,False,True,True,False
71696,True,False,False,False
71697,False,True,True,False
71698,False,True,False,True
71699,False,True,True,False
71700,False,True,False,True
71701,False,True,False,True
71702,False,True,True,False
71703,False,True,False,True
71704,False,True,True,False
71705,False,True,False,True
71706,False,True,True,False
71707,True,False,False,False
71708,False,True,False,True
71709,False,True,True,False
71710,False,True,True,False
71711,False,True,False,True
71712,False,True,True,False
71713,True,False,False,False
71714,False,True,False,True
71715,False,True,True,False
71716,False,True,False,True
71717,False,True,False,True
71718,False,True,True,False
71719,False,True,True,False
71720,False,True,True,False
71721,False,True,True,False
71722,True,False,False,False
71723,False,True,True,False
71724,False,True,False,True
71725,True,False,False,False
71726,False,True,False,True
71727,False,True,False,True
71728,True,False,False,False
71729,False,True,False,True
71730,False,True,False,True
71731,False,True,False,True
71732,False,True,False,True
71733,False,True,False,True
71734,False,True,True,False
71735,False,True,False,True
71736,False,True,True,False
71737,False,True,True,False
71738,True,False,False,False
71739,False,True,False,True
71740,False,True,True,False
71741,False,True,True,False
71742,False,True,True,False
71743,False,True,False,True
71744,True,False,False,False
71745,True,False,False,False
71746,False,True,False,True
71747,False,True,True,False
71748,False,True,True,False
71749,True,False,False,False
71750,False,True,True,False
71751,False,True,False,True
71752,False,True,True,False
71753,False,True,False,True
71754,False,True,True,False
71755,False,True,True,False
71756,True,False,False,False
71757,False,True,True,False
71758,False,True,True,False
71759,False,True,True,False
71760,False,True,False,True
71761,True,False,False,False
71762,False,True,False,True
71763,False,True,True,False
71764,False,True,True,False
71765,False,True,True,False
71766,False,True,False,True
71767,False,True,False,True
71768,False,True,False,True
71769,False,True,True,False
71770,False,True,True,False
71771,False,True,False,True
71772,False,True,False,True
71773,True,False,False,False
71774,False,True,False,True
71775,False,True,False,True
71776,True,False,False,False
71777,False,True,True,False
71778,False,True,True,False
71779,False,True,True,False
71780,False,True,True,False
71781,False,True,True,False
71782,False,True,True,False
71783,True,False,False,False
71784,True,False,False,False
71785,True,False,False,False
71786,True,False,False,False
71787,False,True,True,False
71788,False,True,True,False
71789,False,True,False,True
71790,False,True,True,False
71791,False,True,False,True
71792,False,True,True,False
71793,False,True,False,True
71794,False,True,False,True
71795,False,True,True,False
71796,False,True,True,False
71797,False,True,False,True
71798,False,True,False,True
71799,False,True,True,False
71800,True,False,False,False
71801,False,True,True,False
71802,False,True,True,False
71803,False,True,True,False
71804,False,True,True,False
71805,False,True,False,True
71806,False,True,False,True
71807,False,True,False,True
71808,False,True,False,True
71809,True,False,False,False
71810,True,False,False,False
71811,False,True,False,True
71812,False,True,True,False
71813,False,True,True,False
71814,False,True,True,False
71815,False,True,True,False
71816,False,True,True,False
71817,True,False,False,False
71818,False,True,True,False
71819,False,True,False,True
71820,False,True,True,False
71821,True,False,False,False
71822,False,True,True,False
71823,False,True,True,False
71824,False,True,False,True
71825,True,False,False,False
71826,True,False,False,False
71827,False,True,True,False
71828,False,True,True,False
71829,False,True,False,True
71830,True,False,False,False
71831,False,True,True,False
71832,False,True,False,True
71833,True,False,False,False
71834,False,True,True,False
71835,False,True,True,False
71836,False,True,True,False
71837,False,True,False,True
71838,True,False,False,False
71839,False,True,False,True
71840,False,True,True,False
71841,False,True,True,False
71842,False,True,False,True
71843,False,True,False,True
71844,False,True,False,True
71845,False,True,False,True
71846,False,True,True,False
71847,False,True,True,False
71848,False,True,False,True
71849,False,True,True,False
71850,False,True,True,False
71851,False,True,True,False
71852,False,True,False,True
71853,False,True,True,False
71854,False,True,False,True
71855,True,False,False,False
71856,False,True,False,True
71857,False,True,True,False
71858,False,True,True,False
71859,False,True,False,True
71860,False,True,False,True
71861,False,True,False,True
71862,False,True,True,False
71863,False,True,True,False
71864,False,True,False,True
71865,False,True,False,True
71866,False,True,False,True
71867,False,True,True,False
71868,False,True,True,False
71869,False,True,False,True
71870,False,True,True,False
71871,True,False,False,False
71872,False,True,True,False
71873,False,True,True,False
71874,False,True,True,False
71875,False,True,True,False
71876,False,True,True,False
71877,False,True,False,True
71878,False,True,False,True
71879,False,True,False,True
71880,False,True,True,False
71881,False,True,False,True
71882,False,True,True,False
71883,False,True,True,False
